1443657601550000000.00,5.095796
1443657601558330000.00,5.129439
1443657601566670000.00,5.165079
1443657601575000000.00,5.200043
1443657601583330000.00,5.23503
1443657601591670000.00,5.270333
1443657601600000000.00,5.306451
1443657601608330000.00,5.345088
1443657601616670000.00,5.383716
1443657601625000000.00,5.422306
1443657601633330000.00,5.461754
1443657601641670000.00,5.499335
1443657601650000000.00,5.537001
1443657601658330000.00,5.577064
1443657601666670000.00,5.616705
1443657601675000000.00,5.655439
1443657601683330000.00,5.693378
1443657601691670000.00,5.728321
1443657601700000000.00,5.763554
1443657601708330000.00,5.802722
1443657601716670000.00,5.84135
1443657601725000000.00,5.87672
1443657601733330000.00,5.910865
1443657601741670000.00,5.943903
1443657601750000000.00,5.977404
1443657601758330000.00,6.013372
1443657601766670000.00,6.050665
1443657601775000000.00,6.08709
1443657601783330000.00,6.121866
1443657601791670000.00,6.155983
1443657601800000000.00,6.190516
1443657601808330000.00,6.224901
1443657601816670000.00,6.259701
1443657601825000000.00,6.296693
1443657601833330000.00,6.33361
1443657601841670000.00,6.370561
1443657601850000000.00,6.411227
1443657601858330000.00,6.453994
1443657601866670000.00,6.495843
1443657601875000000.00,6.536454
1443657601883330000.00,6.5755
1443657601891670000.00,6.613981
1443657601900000000.00,6.651992
1443657601908330000.00,6.688408
1443657601916670000.00,6.723894
1443657601925000000.00,6.759206
1443657601933330000.00,6.793095
1443657601941670000.00,6.825894
1443657601950000000.00,6.861204
1443657601958330000.00,6.897184
1443657601966670000.00,6.930232
1443657601975000000.00,6.962495
1443657601983330000.00,6.997275
1443657601991670000.00,7.033534
1443657602000000000.00,7.068485
1443657602008330000.00,7.103096
1443657602016670000.00,7.139804
1443657602025000000.00,7.179861
1443657602033330000.00,7.221198
1443657602041670000.00,7.26189
1443657602050000000.00,7.303774
1443657602058330000.00,7.345359
1443657602066670000.00,7.385549
1443657602075000000.00,7.428301
1443657602083330000.00,7.471187
1443657602091670000.00,7.509535
1443657602100000000.00,7.546437
1443657602108330000.00,7.584642
1443657602116670000.00,7.624139
1443657602125000000.00,7.663149
1443657602133330000.00,7.698579
1443657602141670000.00,7.731009
1443657602150000000.00,7.762546
1443657602158330000.00,7.794407
1443657602166670000.00,7.827021
1443657602175000000.00,7.861728
1443657602183330000.00,7.899633
1443657602191670000.00,7.938465
1443657602200000000.00,7.975943
1443657602208330000.00,8.012368
1443657602216670000.00,8.048012
1443657602225000000.00,8.083328
1443657602233330000.00,8.12124
1443657602241670000.00,8.16147
1443657602250000000.00,8.202129
1443657602258330000.00,8.243179
1443657602266670000.00,8.28456
1443657602275000000.00,8.325771
1443657602283330000.00,8.365635
1443657602291670000.00,8.406906
1443657602300000000.00,8.451095
1443657602308330000.00,8.495323
1443657602316670000.00,8.538323
1443657602325000000.00,8.5807
1443657602333330000.00,8.621982
1443657602341670000.00,8.663201
1443657602350000000.00,8.7052
1443657602358330000.00,8.744019
1443657602366670000.00,8.779667
1443657602375000000.00,8.815239
1443657602383330000.00,8.85117
1443657602391670000.00,8.88796
1443657602400000000.00,8.925844
1443657602408330000.00,8.964449
1443657602416670000.00,9.003659
1443657602425000000.00,9.042031
1443657602433330000.00,9.080278
1443657602441670000.00,9.122201
1443657602450000000.00,9.165546
1443657602458330000.00,9.207422
1443657602466670000.00,9.249949
1443657602475000000.00,9.295516
1443657602483330000.00,9.343502
1443657602491670000.00,9.389481
1443657602500000000.00,9.434465
1443657602508330000.00,9.483125
1443657602516670000.00,9.53229
1443657602525000000.00,9.577499
1443657602533330000.00,9.619873
1443657602541670000.00,9.662211
1443657602550000000.00,9.704766
1443657602558330000.00,9.746381
1443657602566670000.00,9.787408
1443657602575000000.00,9.82783
1443657602583330000.00,9.86751
1443657602591670000.00,9.906702
1443657602600000000.00,9.944799
1443657602608330000.00,9.981883
1443657602616670000.00,10.019972
1443657602625000000.00,10.060272
1443657602633330000.00,10.101873
1443657602641670000.00,10.143862
1443657602650000000.00,10.187721
1443657602658330000.00,10.234655
1443657602666670000.00,10.282459
1443657602675000000.00,10.328817
1443657602683330000.00,10.376125
1443657602691670000.00,10.425603
1443657602700000000.00,10.474494
1443657602708330000.00,10.522705
1443657602716670000.00,10.57044
1443657602725000000.00,10.61695
1443657602733330000.00,10.662248
1443657602741670000.00,10.706827
1443657602750000000.00,10.752532
1443657602758330000.00,10.796908
1443657602766670000.00,10.835666
1443657602775000000.00,10.872591
1443657602783330000.00,10.912347
1443657602791670000.00,10.953571
1443657602800000000.00,10.993525
1443657602808330000.00,11.031818
1443657602816670000.00,11.069512
1443657602825000000.00,11.106801
1443657602833330000.00,11.144661
1443657602841670000.00,11.184402
1443657602850000000.00,11.225339
1443657602858330000.00,11.268854
1443657602866670000.00,11.316484
1443657602875000000.00,11.364674
1443657602883330000.00,11.410605
1443657602891670000.00,11.456423
1443657602900000000.00,11.503837
1443657602908330000.00,11.552452
1443657602916670000.00,11.601844
1443657602925000000.00,11.65085
1443657602933330000.00,11.698257
1443657602941670000.00,11.742445
1443657602950000000.00,11.784497
1443657602958330000.00,11.827181
1443657602966670000.00,11.869902
1443657602975000000.00,11.911582
1443657602983330000.00,11.951999
1443657602991670000.00,11.989656
1443657603000000000.00,12.024633
1443657603008330000.00,12.060328
1443657603016670000.00,12.098426
1443657603025000000.00,12.138168
1443657603033330000.00,12.177754
1443657603041670000.00,12.216575
1443657603050000000.00,12.257778
1443657603058330000.00,12.30279
1443657603066670000.00,12.347548
1443657603075000000.00,12.389678
1443657603083330000.00,12.433315
1443657603091670000.00,12.481073
1443657603100000000.00,12.529626
1443657603108330000.00,12.576889
1443657603116670000.00,12.623068
1443657603125000000.00,12.667685
1443657603133330000.00,12.711606
1443657603141670000.00,12.754922
1443657603150000000.00,12.795164
1443657603158330000.00,12.83329
1443657603166670000.00,12.872981
1443657603175000000.00,12.912745
1443657603183330000.00,12.949686
1443657603191670000.00,12.984442
1443657603200000000.00,13.019108
1443657603208330000.00,13.055233
1443657603216670000.00,13.091999
1443657603225000000.00,13.129929
1443657603233330000.00,13.169903
1443657603241670000.00,13.21136
1443657603250000000.00,13.25456
1443657603258330000.00,13.296921
1443657603266670000.00,13.337629
1443657603275000000.00,13.380918
1443657603283330000.00,13.428007
1443657603291670000.00,13.474754
1443657603300000000.00,13.517588
1443657603308330000.00,13.559055
1443657603316670000.00,13.602852
1443657603325000000.00,13.646832
1443657603333330000.00,13.687082
1443657603341670000.00,13.723486
1443657603350000000.00,13.758955
1443657603358330000.00,13.795427
1443657603366670000.00,13.831035
1443657603375000000.00,13.865875
1443657603383330000.00,13.903118
1443657603391670000.00,13.939999
1443657603400000000.00,13.975033
1443657603408330000.00,14.01159
1443657603416670000.00,14.047714
1443657603425000000.00,14.08206
1443657603433330000.00,14.11784
1443657603441670000.00,14.15592
1443657603450000000.00,14.195006
1443657603458330000.00,14.234743
1443657603466670000.00,14.27424
1443657603475000000.00,14.313732
1443657603483330000.00,14.355038
1443657603491670000.00,14.397573
1443657603500000000.00,14.441402
1443657603508330000.00,14.48742
1443657603516670000.00,14.532442
1443657603525000000.00,14.573646
1443657603533330000.00,14.613173
1443657603541670000.00,14.652475
1443657603550000000.00,14.69125
1443657603558330000.00,14.728631
1443657603566670000.00,14.762846
1443657603575000000.00,14.795705
1443657603583330000.00,14.831284
1443657603591670000.00,14.86876
1443657603600000000.00,14.905933
1443657603608330000.00,14.944212
1443657603616670000.00,14.982975
1443657603625000000.00,15.019791
1443657603633330000.00,15.05562
1443657603641670000.00,15.093383
1443657603650000000.00,15.132733
1443657603658330000.00,15.171265
1443657603666670000.00,15.209236
1443657603675000000.00,15.248437
1443657603683330000.00,15.290109
1443657603691670000.00,15.334241
1443657603700000000.00,15.377685
1443657603708330000.00,15.418585
1443657603716670000.00,15.458241
1443657603725000000.00,15.495935
1443657603733330000.00,15.531809
1443657603741670000.00,15.567122
1443657603750000000.00,15.603212
1443657603758330000.00,15.640783
1443657603766670000.00,15.676833
1443657603775000000.00,15.710436
1443657603783330000.00,15.745255
1443657603791670000.00,15.782509
1443657603800000000.00,15.818896
1443657603808330000.00,15.853383
1443657603816670000.00,15.888885
1443657603825000000.00,15.926361
1443657603833330000.00,15.964512
1443657603841670000.00,16.003036
